col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,label
5.0,376.8,3.0,105.66666670000001,6.0,441.46666669999996,0.0,0.003333333,0.0,0.0,M5,02,B2,R1,T1,V2,W0,L0
10.0,162.22916669999998,0.0,0.0,101.0,2681.998105,0.010185185,0.021374201000000002,4.1953351780000006,0.0,M7,03,B2,R3,T2,V2,W0,L0
3.0,150.125,4.0,26.5,26.0,1332.6953460000002,0.026523297,0.04656682,5.473874968,0.0,M1,03,B2,R3,T2,V2,W0,L0
3.0,93.8,0.0,0.0,40.0,526.6853968,0.015609756,0.020412311000000002,2.321264079,0.0,M0,01,B1,R4,T2,V2,W0,L0
0.0,0.0,0.0,0.0,47.0,1475.366667,0.010638298000000001,0.02674772,0.0,0.0,M7,01,B1,R4,T1,V2,W1,L0
0.0,0.0,1.0,0.0,44.0,2807.164836,0.025,0.027424242,0.0,0.0,M7,01,B1,R4,T2,V2,W0,L1
1.0,131.5,5.0,464.875,19.0,660.8039683,0.002173913,0.008038828,0.0,0.0,M7,03,B2,R2,T3,V2,W1,L0
2.0,15.0,0.0,0.0,26.0,601.7681818,0.0,0.0074074069999999995,0.0,0.8,M6,02,B4,R1,T2,V0,W0,L0
9.0,441.85,0.0,0.0,122.0,2577.449603,0.0,0.010463331999999999,75.27712913,0.0,M7,01,B1,R1,T2,V2,W0,L1
0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.05,0.0,0.0,M5,03,B2,R1,T9,V2,W1,L0
2.0,135.0,0.0,0.0,53.0,1511.195238,0.005454545,0.025787879,0.0,0.0,M6,02,B2,R1,T6,V2,W1,L0
0.0,0.0,2.0,18.0,1.0,46.0,0.0,0.066666667,0.0,0.0,M5,02,B2,R7,T10,V2,W0,L0
0.0,0.0,0.0,0.0,6.0,203.0,0.0,0.033333333,0.0,0.0,M7,04,B1,R2,T3,V2,W0,L0
0.0,0.0,0.0,0.0,12.0,115.05,0.0,0.018181818,0.0,0.0,M6,04,B2,R1,T3,V2,W1,L0
0.0,0.0,0.0,0.0,16.0,480.3,0.0125,0.033333333,0.0,0.0,M6,01,B1,R4,T4,V2,W1,L0
5.0,180.5,0.0,0.0,28.0,1070.625,0.0,0.022427035,0.0,0.0,M1,03,B2,R6,T3,V2,W0,L0
4.0,80.0,0.0,0.0,17.0,442.16666669999995,0.0,0.010526316,0.0,0.0,M7,02,B2,R6,T2,V0,W1,L0
2.0,15.0,0.0,0.0,7.0,620.5,0.028571429,0.085714286,0.0,0.0,M7,02,B2,R1,T3,V2,W0,L0
4.0,79.25,5.0,500.8,39.0,1080.875,0.010638298000000001,0.024964538999999997,20.06500939,0.0,M7,02,B5,R1,T2,V2,W0,L1
1.0,112.8,0.0,0.0,8.0,543.7333332999999,0.0,0.011111111000000002,28.69843548,0.0,M8,01,B1,R6,T2,V0,W1,L1
0.0,0.0,0.0,0.0,54.0,4749.25,0.0049382720000000005,0.029938272000000002,8.285119366,0.0,M8,02,B2,R8,T1,V2,W1,L1
0.0,0.0,0.0,0.0,20.0,2981.166667,0.0,0.01,0.0,0.0,M2,02,B4,R4,T4,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,35.33333333,0.05,0.1,0.0,0.0,M4,01,B1,R1,T2,V2,W1,L0
0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.05,0.0,0.0,M5,02,B4,R1,T3,V2,W0,L0
5.0,120.0,1.0,0.0,27.0,1583.5961539999998,0.0,0.028282828,39.63270309,0.0,M5,02,B2,R4,T2,V2,W0,L0
0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.066666667,0.0,0.0,M2,01,B1,R3,T3,V2,W0,L0
0.0,0.0,0.0,0.0,16.0,340.65,0.060416667,0.063690476,0.0,0.0,M9,03,B2,R2,T3,V2,W1,L0
1.0,99.8,0.0,0.0,110.0,2056.48859,0.0,0.0048929659999999995,0.0,0.0,M3,02,B2,R1,T1,V2,W0,L0
1.0,54.5,0.0,0.0,26.0,449.25,0.0,0.022222222000000003,0.0,0.0,M1,04,B2,R3,T2,V2,W0,L0
0.0,0.0,0.0,0.0,3.0,58.0,0.0,0.066666667,0.0,0.0,M5,01,B1,R1,T10,V2,W0,L0
0.0,0.0,0.0,0.0,21.0,580.0833332999999,0.00952381,0.023809524,0.0,0.0,M7,02,B2,R3,T11,V2,W1,L0
0.0,0.0,0.0,0.0,12.0,139.8,0.066666667,0.091666667,0.0,0.0,M0,03,B2,R1,T13,V2,W0,L0
0.0,0.0,0.0,0.0,16.0,195.5,0.0125,0.06875,0.0,0.0,M6,02,B4,R3,T4,V2,W0,L0
0.0,0.0,0.0,0.0,3.0,127.0,0.0,0.066666667,65.988,0.0,M6,02,B2,R1,T11,V2,W0,L1
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,M7,02,B4,R1,T5,V0,W0,L0
0.0,0.0,0.0,0.0,4.0,298.0,0.1,0.15,0.0,0.0,M5,02,B2,R1,T13,V2,W0,L0
6.0,214.0,0.0,0.0,27.0,830.1041667000001,0.0,0.021428571,0.0,0.0,M1,01,B1,R2,T2,V2,W0,L0
7.0,188.16666669999998,0.0,0.0,52.0,1089.642857,0.0035087720000000003,0.010233918,20.11792982,0.0,M6,02,B5,R6,T5,V2,W1,L1
5.0,419.0,0.0,0.0,14.0,362.1029825,0.022916667,0.021979167,3.164088313,0.0,M3,03,B2,R3,T2,V2,W1,L1
0.0,0.0,0.0,0.0,5.0,68.4,0.0,0.08,0.0,0.0,M4,02,B4,R2,T4,V2,W0,L0
2.0,21.0,0.0,0.0,9.0,84.1,0.0,0.006060606,0.0,0.0,M8,02,B2,R3,T2,V0,W0,L0
1.0,19.0,0.0,0.0,11.0,501.75,0.016666667,0.033333333,55.485,0.0,M6,02,B4,R4,T2,V2,W0,L1
1.0,10.0,0.0,0.0,82.0,706.2996032000001,0.0,0.002439024,0.0,1.0,M6,02,B2,R4,T2,V2,W1,L0
4.0,13.61904762,0.0,0.0,27.0,520.3333333,0.0,0.020322581,8.497935484,0.0,M5,03,B2,R4,T2,V2,W1,L0
2.0,48.5,0.0,0.0,53.0,2438.075,0.005357143000000001,0.017261905,29.04476648,0.0,M7,02,B2,R1,T6,V2,W1,L1
8.0,102.0,0.0,0.0,9.0,374.0,0.015384615,0.035897436,0.0,0.0,M1,03,B2,R3,T2,V2,W1,L0
0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.1,0.0,0.0,M6,02,B2,R1,T3,V2,W0,L0
2.0,24.0,0.0,0.0,37.0,1391.105556,0.001315789,0.01505848,0.0,0.0,M9,01,B1,R2,T2,V2,W0,L0
0.0,0.0,0.0,0.0,22.0,2473.25,0.009090909,0.013383838,0.0,0.0,M6,03,B2,R3,T2,V2,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M5,03,B2,R3,T2,V2,W0,L0
0.0,0.0,0.0,0.0,11.0,1055.5,0.018181818,0.042424242,0.0,0.0,M6,02,B2,R8,T18,V2,W0,L0
4.0,30.75,0.0,0.0,47.0,1477.394841,0.004166667,0.021527777999999997,0.0,0.0,M7,01,B5,R1,T2,V2,W0,L0
3.0,97.8,0.0,0.0,5.0,60.4,0.0,0.025,0.0,0.0,M8,02,B2,R9,T2,V0,W0,L0
0.0,0.0,0.0,0.0,9.0,165.0,0.0,0.022222222000000003,0.0,1.0,M6,02,B2,R4,T4,V2,W1,L0
0.0,0.0,0.0,0.0,53.0,661.4455285,0.000754717,0.006528045,0.0,0.0,M7,03,B2,R1,T11,V2,W1,L0
9.0,352.2333333,0.0,0.0,49.0,2268.900677,0.0,0.017407407,0.0,0.0,M0,01,B2,R9,T2,V2,W0,L0
0.0,0.0,0.0,0.0,11.0,304.0,0.0,0.018181818,0.0,0.0,M6,02,B2,R3,T4,V2,W0,L0
3.0,51.5,0.0,0.0,21.0,1623.5,0.0,0.005,49.3886,0.6,M6,02,B4,R2,T3,V0,W0,L1
0.0,0.0,0.0,0.0,9.0,237.33333330000002,0.0,0.031666667,0.0,0.0,M6,01,B1,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,247.0,0.0,0.05,0.0,0.2,M6,02,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,10.0,206.5,0.0,0.02,0.0,0.0,M5,02,B2,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M7,02,B2,R1,T3,V2,W0,L0
1.0,10.5,3.0,264.75,195.0,10044.75756,0.0050251259999999996,0.023180221,0.0,0.0,M1,02,B2,R1,T2,V2,W0,L0
4.0,50.0,4.0,486.66666669999995,6.0,555.6666667000001,0.0,0.008333333,0.0,0.0,M1,03,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,16.0,576.3,0.016666667,0.011458333000000001,0.0,0.0,M7,03,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,2.0,153.0,0.0,0.05,0.0,0.0,M5,02,B5,R6,T1,V2,W0,L0
7.0,278.8333333,2.0,15.0,38.0,2311.090909,0.004651163,0.022868217000000003,4.247372093,0.0,M6,02,B5,R1,T3,V2,W0,L0
5.0,473.16666669999995,2.0,195.4,111.0,4022.8121479999995,0.003571429,0.012351425,0.0,0.0,M0,03,B2,R9,T5,V2,W0,L0
3.0,109.0,0.0,0.0,6.0,131.0,0.0,0.028571429,0.0,0.0,M6,01,B1,R7,T3,V0,W0,L0
6.0,36.0,0.0,0.0,13.0,125.125,0.047058824000000006,0.053333333,0.0,0.0,M7,03,B2,R3,T1,V2,W1,L0
7.0,1474.5,2.0,11.5,129.0,5293.824709,0.0050724640000000005,0.020659075,2.524993961,0.2,M6,02,B2,R3,T1,V2,W0,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,M6,01,B1,R4,T3,V2,W0,L0
4.0,122.0,3.0,124.0,12.0,1040.333333,0.0,0.010526316,0.0,0.0,M6,02,B2,R5,T2,V2,W0,L0
1.0,13.0,4.0,37.5,32.0,675.6666667000001,0.005714286,0.028571429,0.0,0.0,M1,02,B4,R1,T10,V2,W0,L0
0.0,0.0,0.0,0.0,8.0,721.4166667000001,0.0,0.00952381,0.0,0.0,M7,02,B5,R3,T8,V0,W1,L0
0.0,0.0,0.0,0.0,8.0,943.5,0.025,0.045833333,0.0,0.0,M1,03,B2,R3,T10,V2,W0,L0
2.0,58.0,0.0,0.0,7.0,101.8,0.0,0.011111111000000002,0.0,0.0,M5,03,B2,R8,T2,V0,W0,L0
1.0,19.0,0.0,0.0,21.0,702.125,0.01,0.018333333,0.0,0.0,M7,02,B4,R1,T1,V2,W0,L0
1.0,3.0,0.0,0.0,45.0,884.3357143,0.001086957,0.014389233999999999,18.12446087,0.0,M6,02,B2,R1,T4,V2,W0,L0
9.0,354.2916667,0.0,0.0,79.0,4409.3,0.007228916,0.011546721999999999,12.07905093,0.0,M7,03,B2,R2,T3,V2,W0,L1
0.0,0.0,0.0,0.0,27.0,359.0,0.0,0.020512821,0.0,0.0,M6,01,B1,R7,T2,V2,W1,L0
2.0,43.4,0.0,0.0,5.0,278.0,0.0,0.033333333,0.0,0.0,M0,02,B2,R1,T2,V0,W1,L0
1.0,18.2,0.0,0.0,22.0,624.76,0.009090909,0.015909091,0.0,0.0,M8,02,B2,R7,T3,V2,W0,L0
0.0,0.0,0.0,0.0,9.0,470.0,0.0375,0.066666667,0.0,0.0,M1,02,B4,R1,T1,V2,W0,L0
2.0,28.2,0.0,0.0,7.0,212.5,0.0,0.0074074069999999995,94.01683315,0.0,M7,02,B2,R3,T2,V0,W1,L1
0.0,0.0,0.0,0.0,6.0,110.0,0.011111111000000002,0.058333333,0.0,0.0,M6,02,B2,R4,T2,V2,W0,L0
2.0,6.0,0.0,0.0,9.0,89.5,0.0,0.058333333,0.0,0.0,M9,01,B1,R4,T4,V2,W1,L1
0.0,0.0,1.0,18.0,36.0,833.0833332999999,0.032432432000000004,0.055225225,0.0,1.0,M6,01,B1,R7,T3,V2,W1,L0
6.0,177.6,0.0,0.0,17.0,284.78333330000004,0.009090909,0.022727273,31.99181419,0.0,M8,04,B1,R1,T2,V2,W0,L1
0.0,0.0,1.0,29.5,7.0,103.52083329999999,0.0,0.002777778,0.0,0.0,M7,03,B2,R8,T1,V2,W1,L0
0.0,0.0,0.0,0.0,17.0,295.0,0.011764706000000002,0.052941176,0.0,0.8,M6,02,B2,R2,T6,V2,W0,L0
4.0,49.3,0.0,0.0,12.0,524.9692308,0.0,0.0125,0.0,0.0,M9,02,B2,R5,T2,V0,W0,L0
2.0,70.0,0.0,0.0,11.0,714.5,0.014285714,0.028571429,0.0,0.0,M6,02,B2,R2,T6,V2,W1,L0
6.0,79.1,0.0,0.0,25.0,434.6714286,0.0,0.007142857,0.0,0.0,M6,02,B2,R1,T2,V0,W1,L0
0.0,0.0,0.0,0.0,6.0,671.6666667000001,0.0,0.016666667,0.0,0.0,M6,02,B4,R3,T3,V2,W0,L0
0.0,0.0,0.0,0.0,41.0,3272.0,0.045238095,0.078571429,0.0,0.8,M6,02,B6,R1,T6,V2,W0,L0
4.0,255.5,0.0,0.0,14.0,770.5,0.0,0.002666667,0.0,0.0,M7,03,B2,R7,T8,V2,W1,L0
2.0,81.6,0.0,0.0,1.0,27.2,0.0,0.04,0.0,0.0,M8,03,B2,R3,T5,V0,W0,L1
2.0,49.25,2.0,17.0,77.0,4130.937879,0.011219512,0.029260777,43.99403085,0.0,M7,04,B1,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,20.0,804.25,0.015,0.028333333,0.0,0.0,M7,03,B2,R8,T1,V2,W0,L0
0.0,0.0,0.0,0.0,10.0,314.75,0.006666666999999999,0.046666667,0.0,0.0,M7,04,B2,R9,T3,V2,W0,L0
6.0,125.5,0.0,0.0,19.0,1409.416667,0.0024691360000000002,0.023703704,0.0,0.0,M5,01,B8,R3,T2,V2,W0,L0
0.0,0.0,0.0,0.0,2.0,221.5,0.0,0.05,0.0,0.0,M5,03,B2,R3,T10,V2,W1,L0
0.0,0.0,0.0,0.0,22.0,876.25,0.0,0.004761905,0.0,0.0,M1,02,B2,R2,T10,V2,W0,L0
3.0,52.75,0.0,0.0,31.0,3069.0777780000003,0.006451613,0.020537634,5.793026792,0.0,M7,01,B1,R3,T2,V2,W0,L1
8.0,57.0625,3.0,172.0,23.0,176.8193627,0.019444443999999998,0.065189145,0.0,0.0,M5,02,B2,R1,T1,V2,W0,L0
0.0,0.0,1.0,13.0,116.0,4097.403993,0.016480331,0.022530582,0.0,0.0,M1,03,B2,R1,T13,V2,W0,L0
4.0,65.5,0.0,0.0,23.0,783.75,0.007692308,0.030769231,0.0,0.0,M7,02,B5,R3,T1,V2,W1,L1
3.0,31.0,0.0,0.0,58.0,1400.4389609999998,0.0,0.005951036,0.0,0.0,M5,02,B2,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,26.0,372.3833333,0.019230768999999998,0.059615385,0.0,0.0,M9,02,B1,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,6.0,114.41666670000001,0.0,0.016666667,0.0,0.0,M7,03,B2,R1,T6,V0,W1,L0
2.0,70.6,0.0,0.0,27.0,213.0157143,0.0,0.0074074069999999995,79.51302667,0.0,M8,02,B2,R1,T3,V0,W1,L1
8.0,463.75,4.0,337.5,157.0,6123.741494,0.0071983640000000005,0.019816373999999998,0.0,0.0,M7,02,B2,R7,T2,V2,W1,L1
0.0,0.0,1.0,0.0,124.0,4093.4305189999995,0.005816216,0.043499683,0.0,0.0,M6,02,B2,R8,T13,V2,W0,L0
8.0,388.7916667,1.0,944.75,17.0,1464.416667,0.019047619,0.034920635,0.0,0.0,M7,01,B1,R4,T3,V2,W0,L0
0.0,0.0,0.0,0.0,11.0,332.125,0.036363636,0.090909091,0.0,0.0,M7,02,B2,R6,T3,V2,W0,L0
0.0,0.0,1.0,20.0,13.0,816.9545455,0.028571429,0.047619048,0.0,0.0,M6,03,B2,R8,T1,V2,W0,L0
2.0,100.0,1.0,12.0,44.0,1373.95,0.0,0.004545455,0.0,0.0,M6,01,B1,R2,T2,V0,W1,L0
0.0,0.0,0.0,0.0,15.0,455.5,0.0,0.014285714,0.0,0.0,M6,02,B10,R3,T2,V0,W0,L0
0.0,0.0,0.0,0.0,12.0,335.0,0.018181818,0.045454545,0.0,0.0,M1,01,B1,R8,T10,V2,W0,L0
5.0,69.9,0.0,0.0,62.0,1846.6666670000002,0.006060606,0.018939394,0.0,0.0,M0,02,B2,R1,T3,V2,W0,L0
6.0,262.02,0.0,0.0,25.0,688.4533332999999,0.0,0.025904762,2.368830117,0.0,M9,02,B2,R3,T2,V2,W0,L0
12.0,225.25,1.0,0.0,129.0,3367.0412810000003,0.001428571,0.018456828999999998,1.03529974,0.0,M7,02,B4,R1,T10,V2,W0,L1
5.0,71.08333333,0.0,0.0,24.0,1249.708333,0.0,0.005128205,52.28491058,0.0,M1,02,B2,R3,T2,V0,W0,L1
2.0,5.0,0.0,0.0,3.0,32.0,0.0,0.066666667,0.0,1.0,M6,02,B2,R2,T5,V2,W1,L0
3.0,922.75,0.0,0.0,56.0,4681.420833,0.007118644,0.022668819,0.0,0.0,M7,02,B2,R1,T13,V2,W0,L0
6.0,176.25,12.0,404.0,41.0,2720.671429,0.012962963000000001,0.033262108,8.833825926,0.0,M5,02,B2,R2,T2,V2,W1,L1
2.0,136.5,0.0,0.0,8.0,1261.5,0.0,0.01,0.0,0.0,M1,08,B1,R3,T2,V2,W1,L0
6.0,151.7,0.0,0.0,34.0,799.327381,0.017647059,0.023340336,0.0,0.0,M1,03,B2,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,5.0,465.75,0.0,0.021333333,0.0,0.0,M7,03,B2,R1,T8,V2,W1,L0
5.0,93.4,0.0,0.0,38.0,689.65,0.0,0.004878049000000001,34.48748308,0.0,M8,02,B2,R2,T2,V0,W1,L1
7.0,156.25,0.0,0.0,37.0,1037.355013,0.0,0.0165,0.0,0.0,M5,03,B2,R8,T2,V2,W0,L0
5.0,68.5,2.0,34.25,385.0,14505.72725,0.007309999,0.013519938,0.0,0.0,M7,03,B2,R3,T3,V2,W0,L0
3.0,61.0,4.0,31.0,1.0,43.0,0.0,0.025,0.0,0.0,M1,08,B13,R9,T20,V1,W0,L0
2.0,37.0,0.0,0.0,15.0,208.5,0.0,0.011764706000000002,0.0,0.0,M5,02,B2,R3,T2,V0,W1,L0
4.0,67.41666667,0.0,0.0,17.0,523.5416667,0.023333332999999998,0.057,30.68883081,0.0,M1,02,B2,R5,T1,V2,W0,L0
0.0,0.0,0.0,0.0,18.0,628.8333332999999,0.0,0.005555556,0.0,0.0,M5,01,B1,R2,T2,V2,W1,L0
6.0,86.5,1.0,2.0,39.0,1050.708333,0.021162791,0.018042396000000002,13.40298256,0.0,M6,03,B2,R6,T3,V2,W0,L1
2.0,67.16666667,0.0,0.0,61.0,2495.6150789999997,0.005649718000000001,0.016000807,0.0,0.0,M1,02,B2,R3,T2,V2,W1,L0
0.0,0.0,0.0,0.0,13.0,342.9202381,0.0,0.011794872,0.0,0.0,M7,03,B2,R3,T2,V0,W1,L0
7.0,216.4,0.0,0.0,37.0,825.205,0.0,0.004625745,0.0,0.0,M9,02,B2,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,6.0,184.0,0.066666667,0.11666666699999999,0.0,0.0,M7,02,B10,R4,T3,V2,W0,L0
0.0,0.0,0.0,0.0,20.0,301.5,0.028571429,0.05952381,0.0,0.8,M6,03,B2,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,16.0,507.83333330000005,0.0,0.01,0.0,0.0,M6,02,B4,R1,T4,V2,W0,L0
9.0,551.7944444,4.0,124.2,94.0,5579.315873,0.0,0.0073354909999999995,0.0,0.0,M4,02,B2,R5,T2,V0,W0,L0
2.0,13.0,0.0,0.0,17.0,296.2333333,0.0125,0.029166667,0.0,0.0,M6,01,B1,R2,T3,V2,W1,L0
1.0,142.5,1.0,48.5,9.0,733.25,0.0,0.018181818,0.0,0.0,M1,01,B1,R8,T2,V0,W1,L0
2.0,47.5,0.0,0.0,23.0,472.41666669999995,0.0,0.032985131,0.0,0.0,M1,01,B1,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,7.0,169.9866667,0.0125,0.033333333,21.27271783,0.0,M3,02,B2,R7,T2,V0,W0,L1
0.0,0.0,0.0,0.0,21.0,761.25,0.0,0.014035088000000001,0.0,0.0,M6,03,B2,R3,T1,V2,W0,L0
5.0,91.5,0.0,0.0,14.0,187.91666669999998,0.0,0.02745098,0.0,0.0,M1,01,B1,R3,T3,V2,W0,L0
2.0,18.0,0.0,0.0,12.0,180.75,0.0,0.014285714,0.0,0.0,M7,02,B2,R1,T2,V0,W0,L0
1.0,67.5,0.0,0.0,28.0,873.64,0.0,0.006785714,0.0,0.0,M9,03,B2,R1,T6,V2,W0,L0
0.0,0.0,0.0,0.0,21.0,289.5,0.00952381,0.038095238,0.0,0.0,M1,02,B2,R6,T10,V2,W0,L0
4.0,128.125,4.0,134.5,93.0,2697.17535,0.006060606,0.019274563999999998,0.0,0.0,M7,02,B2,R3,T2,V2,W1,L0
4.0,1172.0,0.0,0.0,19.0,1542.791667,0.00952381,0.042857143,0.0,0.0,M1,02,B2,R3,T1,V2,W0,L0
0.0,0.0,0.0,0.0,2.0,63.5,0.0,0.1,0.0,0.0,M7,01,B1,R1,T3,V2,W0,L0
2.0,95.0,0.0,0.0,15.0,449.5,0.0125,0.04375,0.0,0.0,M5,02,B2,R4,T1,V2,W0,L0
0.0,0.0,0.0,0.0,58.0,1599.5,0.0,0.007142857,0.0,0.0,M7,04,B2,R1,T3,V2,W0,L0
0.0,0.0,0.0,0.0,5.0,111.25,0.0,0.033333333,0.0,0.0,M7,02,B2,R1,T20,V2,W0,L0
3.0,18.33333333,0.0,0.0,38.0,2635.177778,0.0,0.008947368,0.0,0.4,M2,02,B4,R1,T2,V2,W0,L0
0.0,0.0,0.0,0.0,12.0,249.5,0.005555556,0.025,0.0,0.0,M5,02,B7,R7,T1,V2,W0,L0
1.0,55.0,2.0,18.0,9.0,548.0,0.0,0.04,17.2704,0.0,M6,02,B4,R3,T4,V2,W0,L1
0.0,0.0,0.0,0.0,200.0,6867.193847,0.006408856,0.024587384,0.0,0.0,M7,02,B2,R1,T2,V2,W0,L0
7.0,97.0,3.0,103.25,16.0,1509.5,0.0,0.018933333,0.0,0.0,M7,02,B2,R1,T2,V2,W0,L0
4.0,147.5,1.0,37.5,25.0,788.2666667000001,0.007142857,0.028571429,16.70657143,0.0,M6,02,B2,R3,T3,V2,W0,L1
0.0,0.0,0.0,0.0,3.0,13.0,0.066666667,0.133333333,0.0,0.0,M1,03,B2,R3,T1,V2,W1,L0
0.0,0.0,0.0,0.0,4.0,536.5,0.0,0.05,0.0,0.0,M6,02,B2,R9,T2,V2,W0,L0
14.0,173.08333330000002,3.0,424.5,115.0,3382.287999,0.005346831999999999,0.021971597000000002,0.0,0.0,M6,02,B2,R2,T6,V2,W0,L0
3.0,117.8,0.0,0.0,62.0,2032.39696,0.0052307690000000006,0.01881429,0.0,0.0,M9,03,B2,R6,T4,V2,W0,L0
4.0,192.5714286,8.0,1193.125,146.0,8150.556716,0.0012903230000000001,0.01127957,1.8429136169999998,0.0,M7,02,B4,R4,T2,V2,W1,L0
2.0,78.33333333,0.0,0.0,12.0,262.5,0.028571429,0.033333333,0.0,0.0,M5,01,B1,R1,T1,V2,W0,L0
12.0,337.5416667,2.0,23.0,32.0,1249.8661439999998,0.0055,0.02577466,0.0,0.0,M1,02,B2,R1,T2,V2,W0,L0
8.0,111.93,0.0,0.0,13.0,860.77,0.020952381000000003,0.056017316,0.0,0.0,M3,01,B1,R1,T2,V2,W0,L0
7.0,56.3,0.0,0.0,11.0,353.9,0.025,0.04375,10.02470626,0.0,M8,02,B2,R2,T1,V2,W0,L0
0.0,0.0,0.0,0.0,10.0,447.13333330000006,0.0,0.018181818,17.29676376,0.0,M8,02,B2,R5,T2,V0,W1,L1
4.0,70.83333333,1.0,30.0,27.0,1150.1920630000002,0.003125,0.0125,23.554375,0.0,M6,02,B2,R1,T2,V2,W0,L1
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M6,03,B2,R3,T15,V2,W0,L0
1.0,19.0,1.0,11.0,11.0,66.83333333,0.0,0.019230768999999998,0.0,0.0,M7,02,B2,R1,T8,V0,W0,L0
2.0,29.0,0.0,0.0,61.0,1617.519048,0.013978495,0.030295699,0.0,0.0,M7,03,B2,R8,T2,V2,W1,L0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M6,03,B2,R9,T3,V2,W0,L0
10.0,236.4083333,3.0,118.0,313.0,7428.181584,0.002509267,0.013416263000000001,6.976504629,1.0,M6,02,B2,R3,T2,V2,W1,L0
0.0,0.0,0.0,0.0,5.0,135.75,0.04,0.053333333,0.0,0.0,M1,02,B2,R3,T2,V0,W0,L0
5.0,116.2,0.0,0.0,38.0,1057.033333,0.030769231,0.05,0.0,0.0,M7,01,B8,R1,T1,V2,W0,L0
0.0,0.0,0.0,0.0,8.0,116.0,0.025,0.1,0.0,0.0,M5,02,B4,R5,T1,V2,W0,L0
1.0,7.0,0.0,0.0,151.0,2564.278157,0.00917226,0.0210895,0.0,0.6,M6,01,B1,R1,T15,V2,W0,L0
4.0,106.5,0.0,0.0,12.0,806.25,0.0125,0.029166667,0.0,0.0,M1,02,B2,R1,T2,V2,W0,L0
1.0,55.5,0.0,0.0,8.0,158.25,0.0,0.022222222000000003,0.0,0.0,M7,02,B2,R3,T10,V2,W0,L0
5.0,112.33333329999999,0.0,0.0,55.0,2831.561111,0.0,0.028576998,8.903557895,0.0,M6,02,B2,R3,T1,V2,W0,L0
0.0,0.0,0.0,0.0,11.0,281.9,0.02,0.04,0.0,0.0,M1,01,B8,R1,T6,V2,W0,L0
1.0,38.2,1.0,9.0,21.0,1290.5,0.0,0.0,86.12351528,0.0,M7,02,B2,R9,T2,V0,W0,L1
7.0,120.375,0.0,0.0,17.0,446.38333330000006,0.0,0.008333333,0.0,0.0,M1,02,B2,R7,T2,V0,W0,L0
9.0,140.5,0.0,0.0,35.0,1090.490476,0.013675214,0.016892551999999998,0.0,0.0,M5,01,B1,R3,T2,V2,W1,L0
9.0,65.16666667,0.0,0.0,123.0,5969.573168,0.0015384620000000002,0.013923076999999999,10.69237969,0.0,M7,02,B1,R1,T2,V0,W0,L1
0.0,0.0,0.0,0.0,27.0,1838.15,0.053205128,0.056282051,0.0,0.0,M4,03,B2,R2,T3,V2,W0,L0
0.0,0.0,0.0,0.0,4.0,39.0,0.04,0.06,0.0,0.4,M6,02,B5,R1,T1,V2,W0,L0
4.0,210.5,0.0,0.0,131.0,2749.058333,0.009090909,0.017682257,8.960896465,0.0,M6,02,B2,R2,T1,V2,W0,L0
0.0,0.0,0.0,0.0,12.0,162.0,0.05,0.066666667,0.0,0.0,M2,01,B1,R1,T3,V2,W0,L0
8.0,116.96071429999999,4.0,225.3666667,42.0,539.2273809999999,0.015510204,0.011281178999999999,0.0,0.0,M3,01,B1,R1,T4,V2,W0,L1
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,M6,03,B2,R3,T15,V2,W1,L0
0.0,0.0,0.0,0.0,5.0,105.0,0.04,0.06,0.0,0.0,M6,02,B2,R1,T13,V2,W0,L0
0.0,0.0,0.0,0.0,13.0,323.3,0.084615385,0.102564103,0.0,0.0,M4,03,B2,R1,T1,V2,W0,L0
7.0,157.5,1.0,23.0,42.0,3503.025,0.005142857,0.018193939,21.76475048,0.0,M6,02,B2,R1,T2,V2,W0,L0
