movie.id,movie.kind_id,movie.production_year,movie.runtime,movie.genre,movie.country,movie.rating,movie.tf.movie_actor,movie.tf.movie_director
Movie_1954309,K1,2007,28,3,C2,4.3,5,1
Movie_1922721,K1,1974,84,9,C14,6.0,10,1
Movie_1906161,K1,2004,22,4,C16,6.8,4,1
Movie_1986993,K1,1939,70,4,C2,6.8,13,1
Movie_1942453,K3,1984,128,4,C2,6.9,9,1
Movie_1946211,K1,2004,80,4,C2,3.9,6,1
Movie_1970738,K1,2010,108,3,C2,6.0,23,1
Movie_1974549,K1,1932,87,3,C19,5.2,8,1
Movie_1960062,K3,1989,30,16,C2,3.6,5,1
Movie_1944039,K1,1930,93,4,C2,6.2,12,1
Movie_1964584,K1,2002,100,4,C21,5.6,6,1
Movie_1952081,K1,1932,10,5,C51,6.5,3,1
Movie_1924284,K1,1933,20,3,C2,5.0,7,1
Movie_1974241,K1,1970,106,4,C41,8.0,17,1
Movie_1997182,K1,1983,99,9,C2,3.5,13,1
Movie_1901030,K1,2009,78,3,C8,5.8,3,1
Movie_1967715,K1,1990,79,3,C33,7.2,13,1
Movie_1948362,K4,2003,90,3,C2,5.6,4,1
Movie_1993915,K1,2006,11,4,C2,5.6,2,1
Movie_1961067,K1,1931,14,28,C2,5.6,5,1
Movie_1947661,K4,2005,9,9,C25,4.7,13,1
Movie_1953801,K1,2006,122,3,C15,7.5,11,1
Movie_1936514,K3,2003,174,6,C2,6.6,27,1
Movie_1996078,K1,1957,105,4,C37,7.1,46,1
Movie_1943282,K1,1954,96,4,C10,4.2,13,1
Movie_1941576,K1,1933,61,6,C2,6.3,23,1
Movie_1981337,K3,1977,97,13,C2,4.7,26,1
Movie_1947548,K3,2001,90,3,C26,2.5,7,1
Movie_1967045,K1,2006,4,3,C2,3.8,2,2
Movie_1909680,K4,2002,96,9,C2,3.9,15,1
Movie_1972383,K1,1924,60,4,C2,5.9,11,1
Movie_1952105,K4,1998,27,5,C19,7.4,2,1
Movie_1962506,K1,1983,89,9,C59,7.0,2,1
Movie_1915780,K1,1983,96,3,C2,3.6,3,1
Movie_1973695,K1,1969,95,4,C43,6.7,6,1
Movie_1937872,K3,1984,93,4,C2,4.6,12,1
Movie_1907958,K1,1986,96,9,C2,4.2,7,1
Movie_1907700,K1,1936,58,9,C2,6.3,15,1
Movie_1970995,K1,1994,100,3,C2,6.0,27,1
Movie_1935381,K1,1982,97,13,C2,6.4,23,1
Movie_1980371,K1,1935,86,3,C2,6.7,29,1
Movie_1955915,K1,2006,9,3,C2,1.2,1,1
Movie_1993694,K1,2002,100,3,C25,6.7,13,1
Movie_1917849,K1,1947,89,9,C14,6.9,4,1
Movie_1920812,K1,1999,112,4,C6,7.6,28,1
Movie_1953651,K1,2005,22,22,C6,4.4,1,1
Movie_1944067,K1,1968,103,4,C2,7.3,2,1
Movie_1977770,K1,1961,95,3,C26,3.4,16,1
Movie_1901337,K3,1987,60,12,C2,3.3,2,1
Movie_1970170,K3,1993,92,16,C2,6.2,27,1
Movie_1945662,K1,1908,6,4,C2,5.7,2,1
Movie_1921906,K1,1931,72,3,C2,4.7,18,1
Movie_1915528,K1,1972,91,3,C2,5.4,42,1
Movie_1994769,K4,2006,78,3,C2,4.2,1,1
Movie_1992739,K1,2007,67,4,C14,6.1,6,1
Movie_1900096,K1,1938,85,6,C2,6.1,46,1
Movie_1999480,K1,2005,20,4,C2,6.8,5,1
Movie_1966079,K1,2003,19,19,C26,6.1,6,1
Movie_1961964,K1,1991,80,4,C25,6.2,4,1
Movie_1907239,K1,2009,111,9,C59,5.3,8,2
Movie_1964054,K1,1922,70,4,C2,4.4,9,1
Movie_1943432,K1,1955,95,4,C26,3.6,15,1
Movie_1921212,K1,2005,15,3,C2,7.2,3,1
Movie_1918039,K3,1989,127,4,C41,5.7,6,1
Movie_1920380,K1,1961,108,3,C41,5.4,10,1
Movie_1967963,K1,1986,87,13,C21,6.1,19,1
Movie_1969980,K1,1963,7,16,C2,6.5,5,2
Movie_1905331,K3,1994,90,20,C28,4.8,8,1
Movie_1908377,K1,1964,80,3,C21,5.7,20,1
Movie_1972393,K1,1969,89,9,C2,6.0,13,1
Movie_1909568,K1,1987,80,3,C2,3.6,7,1
Movie_1950094,K3,1983,40,3,C10,6.3,1,1
Movie_1921352,K1,2013,111,9,C7,7.4,5,1
Movie_1916792,K1,2001,98,9,C2,4.8,23,1
Movie_1928446,K1,2012,90,4,C26,5.7,3,1
Movie_1914003,K3,1999,82,3,C2,6.1,9,1
Movie_1967775,K1,1956,89,3,C29,6.9,15,1
Movie_1947535,K3,1998,90,4,C6,1.4,5,1
Movie_1922789,K1,1998,97,13,C14,7.0,1,1
Movie_1966994,K3,1982,115,22,C2,5.1,2,1
Movie_1913953,K1,1965,127,6,C5,5.8,24,1
Movie_1952316,K1,1955,95,3,C4,6.9,28,1
Movie_1997819,K1,2001,10,28,C78,6.5,1,1
Movie_1994024,K1,2010,3,3,C2,7.8,2,1
Movie_1924923,K1,1944,67,3,C2,3.1,31,1
Movie_1909747,K1,1975,145,21,C5,6.6,31,1
Movie_1914367,K1,1979,115,5,C19,6.8,1,1
Movie_1904611,K1,1960,7,16,C2,7.7,2,1
Movie_1949301,K3,2000,88,4,C2,5.4,14,1
Movie_1969064,K1,1969,98,27,C41,4.2,4,1
Movie_1989951,K3,1983,24,16,C2,7.8,5,1
Movie_1910029,K1,1933,72,4,C2,6.5,22,2
Movie_1971513,K1,1995,91,4,C6,1.8,6,1
Movie_1938766,K1,1978,93,3,C2,5.4,20,1
Movie_1932002,K1,1984,105,6,C19,5.0,5,1
Movie_1970241,K1,1932,3,16,C2,6.9,1,1
Movie_1908734,K1,1997,125,9,C2,5.7,34,1
Movie_1995390,K1,1982,90,3,C37,7.1,22,1
Movie_1965417,K1,1915,49,4,C2,6.4,8,1
Movie_1986256,K1,2001,6,13,C2,5.8,1,1
Movie_1920922,K1,1956,100,4,C2,5.8,34,1
Movie_1915339,K1,1943,57,22,C2,4.6,12,1
Movie_1976582,K1,1963,86,6,C41,2.2,4,1
Movie_1945971,K1,1984,82,3,C10,2.4,8,1
Movie_1940717,K1,1941,41,17,C48,2.7,2,1
Movie_1945813,K1,1945,112,3,C2,6.3,88,1
Movie_1963627,K1,2008,97,3,C2,6.2,11,2
Movie_1915243,K1,1954,100,13,C10,5.9,7,1
Movie_1931178,K1,2008,65,9,C2,5.5,5,1
Movie_1908404,K1,2006,96,3,C21,4.8,8,1
Movie_1915458,K1,2005,117,21,C2,4.4,33,1
Movie_1901954,K4,1998,83,25,C2,3.5,11,1
Movie_1961041,K1,2009,87,4,C2,4.3,5,1
Movie_1975123,K1,1964,95,9,C41,5.5,5,1
Movie_1912150,K1,2010,90,3,C23,5.6,1,1
Movie_1901415,K3,2000,92,3,C6,5.7,9,1
Movie_1971033,K1,2009,101,3,C41,4.4,5,1
Movie_1970342,K1,1925,80,3,C2,4.9,15,1
Movie_1975140,K1,1979,86,13,C41,5.6,8,1
Movie_1954787,K1,1934,9,3,C2,4.8,22,1
Movie_1903706,K1,2004,118,9,C2,7.1,44,1
Movie_1996064,K3,2005,53,5,C25,6.1,1,1
Movie_1949572,K1,1947,99,13,C2,6.9,72,1
Movie_1901237,K4,2004,37,5,C2,5.3,3,1
Movie_1967467,K1,1967,95,27,C41,7.0,22,1
Movie_1908259,K1,1973,95,3,C16,4.5,18,1
Movie_1984262,K1,1961,77,13,C2,3.0,10,1
Movie_1992310,K1,1998,9,16,C2,7.5,7,1
Movie_1923083,K1,1990,91,4,C3,6.0,10,1
Movie_1919552,K1,1927,70,4,C48,6.4,4,1
Movie_1911095,K1,1989,92,9,C14,5.3,6,1
Movie_1945928,K1,1932,67,13,C2,4.7,7,1
Movie_1909875,K1,1924,20,3,C2,5.7,11,1
Movie_1929332,K3,2000,100,21,C2,5.9,22,1
Movie_1901013,K3,2002,130,4,C41,6.5,11,1
Movie_1971135,K1,1972,74,4,C15,6.6,7,1
Movie_1990624,K4,2008,85,3,C2,4.2,1,1
Movie_1905737,K1,1983,103,21,C10,6.3,14,1
Movie_1907514,K1,1966,90,4,C41,6.1,1,2
Movie_1924585,K1,1966,70,5,C2,7.1,1,1
Movie_1918992,K1,1943,75,13,C2,4.3,30,1
Movie_1998107,K1,1935,77,3,C37,6.8,19,1
Movie_1962874,K1,2006,19,3,C2,8.6,3,1
Movie_1938690,K3,1993,105,3,C5,6.6,15,1
Movie_1928730,K1,1979,86,3,C25,6.1,18,1
Movie_1915809,K1,1919,65,3,C2,6.3,5,1
Movie_1914580,K3,2007,65,3,C2,6.0,1,1
Movie_1929395,K1,2010,90,18,C2,4.2,15,1
Movie_1911849,K1,1945,110,5,C2,6.5,4,1
Movie_1927455,K1,1975,95,3,C41,4.4,5,1
Movie_1901021,K1,1950,75,21,C41,7.4,2,1
Movie_1936810,K1,1971,36,28,C2,6.7,1,1
Movie_1912798,K1,1980,80,9,C22,4.3,2,1
Movie_1902035,K1,2010,105,3,C2,5.3,2,1
Movie_1953277,K1,1974,76,4,C48,6.7,4,1
Movie_1987782,K1,1972,90,4,C8,5.9,10,1
Movie_1988502,K1,1952,73,4,C2,2.3,22,1
Movie_1989033,K1,1992,119,4,C19,5.9,13,1
Movie_1940515,K1,1987,89,9,C2,1.8,9,1
Movie_1993702,K1,1955,100,3,C10,3.6,16,1
Movie_1941327,K4,2007,8,4,C3,2.6,1,1
Movie_1929314,K3,2004,120,3,C2,4.5,16,1
Movie_1912837,K3,1994,210,20,C6,5.2,12,1
Movie_1925918,K1,1973,89,9,C14,6.9,4,1
Movie_1914304,K1,1914,16,3,C2,5.6,27,1
Movie_1959286,K1,1967,92,9,C2,4.9,18,1
Movie_1965505,K1,2000,103,13,C14,6.4,11,1
Movie_1903067,K1,1979,95,3,C19,5.7,17,1
Movie_1988462,K1,1974,94,4,C2,1.8,1,1
Movie_1920827,K1,1980,123,13,C2,6.9,18,1
Movie_1908742,K1,2007,11,9,C2,5.1,1,1
Movie_1942473,K1,1972,102,3,C2,5.9,5,1
Movie_1963533,K1,1932,56,27,C2,4.5,13,1
Movie_1926093,K1,1984,87,3,C2,5.4,20,1
Movie_1943326,K1,1955,95,4,C22,6.1,18,1
Movie_1972782,K3,1968,55,4,C5,7.7,14,1
Movie_1970294,K1,1941,17,3,C2,6.5,9,1
Movie_1928596,K1,1984,143,6,C5,6.2,23,1
Movie_1923123,K1,1994,91,13,C2,5.2,14,1
Movie_1980368,K1,1909,11,4,C2,6.0,15,1
Movie_1963144,K1,1953,80,3,C33,5.5,11,1
Movie_1938995,K3,1987,120,4,C2,3.7,9,1
Movie_1914550,K3,2010,90,4,C19,6.0,6,1
Movie_1912352,K1,2002,2,3,C2,3.2,6,1
Movie_1932619,K1,1971,84,3,C15,6.1,2,1
Movie_1970598,K1,1933,87,3,C2,6.9,34,1
Movie_1972888,K1,2006,3,3,C2,5.7,1,1
Movie_1994245,K3,1958,75,18,C2,4.6,26,2
Movie_1954226,K1,1940,7,16,C2,6.1,7,1
Movie_1934067,K1,1990,92,3,C31,3.7,9,1
Movie_1922446,K1,1935,67,3,C2,5.6,23,1
Movie_1908921,K1,1976,131,21,C2,4.8,22,1
Movie_1920804,K1,1926,115,4,C20,6.9,6,1
Movie_1950194,K4,2006,83,3,C2,2.3,10,1
Movie_1935720,K1,1961,78,4,C5,6.7,14,1
Movie_1984606,K4,2000,140,25,C2,7.4,10,1
Movie_1949585,K1,1965,83,4,C2,2.2,4,1
Movie_1914945,K1,1948,78,4,C41,7.9,6,1
Movie_1941572,K1,1937,58,4,C2,6.8,19,1
Movie_1972163,K1,1981,91,4,C36,6.4,6,1
Movie_1913850,K1,1994,91,6,C41,5.2,1,1
Movie_1937149,K1,1936,9,16,C2,5.2,1,1
Movie_1952127,K4,2009,90,25,C19,5.2,6,1
Movie_1969944,K1,1945,71,4,C2,4.7,14,1
Movie_1959077,K1,1955,16,3,C2,6.6,16,1
Movie_1924836,K1,1969,155,4,C2,6.7,25,1
Movie_1991461,K1,1959,104,3,C2,5.9,43,1
Movie_1918058,K1,1993,124,13,C41,6.7,3,1
Movie_1991767,K1,2010,100,3,C5,5.0,21,1
Movie_1921664,K1,2004,11,3,C5,5.4,3,1
Movie_1944247,K1,2011,82,21,C33,5.0,24,1
Movie_1957194,K1,1930,75,3,C2,6.5,19,1
Movie_1992465,K1,1996,99,4,C41,6.4,12,1
Movie_1907358,K1,2002,89,3,C2,6.1,6,1
Movie_1942490,K1,1983,133,4,C5,6.6,14,1
Movie_1993710,K1,1959,93,3,C10,3.1,11,1
Movie_1985945,K1,1981,95,25,C2,5.2,7,2
Movie_1945192,K1,1970,6,16,C5,7.1,1,1
Movie_1953694,K1,2009,89,6,C26,5.5,5,1
Movie_1998772,K3,2001,89,13,C6,5.4,8,1
Movie_1973141,K1,1974,100,4,C48,6.7,1,1
Movie_1972268,K1,2003,81,13,C6,5.2,2,1
Movie_1910770,K1,1968,95,4,C98,3.7,2,1
Movie_1944288,K1,2004,85,18,C5,2.2,3,1
Movie_1936434,K1,1969,102,9,C5,6.2,17,1
Movie_1946983,K1,1948,81,6,C27,6.6,10,1
Movie_1917396,K1,1949,82,3,C19,6.4,16,1
Movie_1956275,K1,2006,90,3,C2,4.3,19,1
Movie_1916980,K1,1979,114,19,C41,5.6,12,1
Movie_1913851,K1,2003,69,9,C28,2.7,3,1
Movie_1985501,K1,1981,93,18,C5,3.2,8,1
Movie_1919424,K1,1972,98,3,C41,6.8,21,1
Movie_1957488,K3,1997,100,4,C2,6.3,10,1
Movie_1954750,K1,2010,13,3,C2,5.7,1,1
Movie_1921140,K1,1999,12,28,C6,6.6,4,1
Movie_1974409,K1,1983,62,4,C41,4.8,1,1
Movie_1948747,K1,1957,80,13,C2,6.1,11,1
Movie_1909698,K1,2009,77,4,C45,5.7,12,1
Movie_1943755,K1,1998,88,3,C21,3.4,10,1
Movie_1961063,K1,1931,11,3,C2,5.5,9,1
Movie_1934183,K1,2008,93,4,C13,5.5,5,1
Movie_1939306,K1,1967,81,4,C31,6.6,3,1
Movie_1962430,K1,1963,114,3,C15,6.5,10,1
Movie_1981185,K3,1992,95,13,C2,5.4,15,1
Movie_1938755,K1,1954,91,3,C29,6.4,1,1
Movie_1949237,K1,2001,86,9,C5,6.1,19,1
Movie_1960008,K1,1980,95,9,C2,4.8,5,1
Movie_1962060,K1,2010,100,5,C2,7.2,1,1
Movie_1919557,K1,1987,98,4,C41,5.1,9,1
Movie_1971217,K1,2010,88,9,C28,5.0,20,1
Movie_1998240,K1,1970,140,4,C7,6.6,9,1
Movie_1998374,K3,1999,90,3,C5,7.5,1,1
Movie_1997188,K1,1933,58,27,C2,5.3,7,1
Movie_1942698,K1,1990,95,4,C3,4.1,8,1
Movie_1988078,K3,1985,97,4,C2,6.8,16,1
Movie_1922494,K1,1944,126,3,C2,7.3,34,1
Movie_1931962,K1,1989,99,13,C59,4.6,16,1
Movie_1911075,K1,1944,56,27,C2,5.6,21,1
Movie_1920185,K3,1981,43,5,C10,6.8,2,1
Movie_1901328,K4,1996,83,25,C2,5.1,3,1
Movie_1931140,K1,1967,86,27,C2,5.6,16,1
Movie_1941222,K1,1934,70,4,C2,6.1,23,1
Movie_1907810,K3,2007,120,17,C2,5.0,4,1
Movie_1967464,K1,2005,96,4,C41,5.9,7,1
Movie_1971659,K1,1941,125,4,C6,6.2,26,1
Movie_1927902,K1,1924,140,4,C2,7.9,24,1
Movie_1915891,K1,2011,91,3,C2,2.2,16,1
Movie_1997328,K1,1986,85,3,C14,6.8,13,1
Movie_1968069,K1,1945,113,3,C5,5.8,29,1
Movie_1900514,K1,1994,92,5,C16,6.5,1,1
Movie_1917148,K1,2006,76,12,C13,6.5,4,1
Movie_1974050,K1,1976,164,21,C41,6.9,20,1
Movie_1948949,K1,1997,82,3,C2,4.5,1,1
Movie_1905291,K1,1988,65,24,C60,4.7,13,1
Movie_1904338,K1,1986,93,6,C3,6.1,6,1
Movie_1958873,K1,1958,71,4,C2,4.4,13,1
Movie_1981690,K1,1960,105,3,C5,2.6,13,1
Movie_1901006,K3,2001,125,4,C41,6.6,6,1
Movie_1960298,K1,1944,71,24,C2,6.1,27,1
Movie_1901255,K3,1974,60,5,C2,6.5,2,1
Movie_1968555,K1,1958,85,3,C2,5.2,39,1
Movie_1941329,K3,1984,96,4,C2,4.9,13,1
Movie_1994178,K3,1994,90,13,C2,6.0,21,1
Movie_1916082,K1,1970,84,6,C14,5.8,9,1
Movie_1995317,K1,2008,93,3,C14,6.6,4,1
Movie_1922723,K1,2003,91,9,C14,6.5,12,1
Movie_1954802,K1,1934,68,3,C2,6.2,67,6
Movie_1928689,K1,1955,102,4,C10,7.0,12,1
Movie_1948930,K1,1995,106,24,C2,5.2,15,1
Movie_1997568,K1,2009,90,4,C19,6.4,6,1
Movie_1973474,K1,1963,81,10,C37,6.9,22,1
Movie_1938904,K4,2004,120,9,C28,5.4,6,1
Movie_1900467,K1,1971,85,3,C28,3.5,1,1
Movie_1965140,K1,1997,86,18,C2,2.5,3,1
Movie_1987779,K1,1975,105,4,C11,1.5,10,2
Movie_1927631,K3,1999,168,4,C5,7.3,22,1
Movie_1907488,K1,1966,77,9,C14,6.1,14,1
Movie_1996084,K4,1999,53,9,C2,4.2,4,1
Movie_1931010,K1,1919,20,28,C2,2.7,5,1
Movie_1947081,K1,1962,94,9,C2,5.2,12,1
Movie_1921594,K3,2010,92,24,C28,4.2,8,1
Movie_1901859,K1,1998,90,3,C6,4.7,11,1
Movie_1958137,K1,1972,90,18,C5,6.4,15,1
Movie_1919890,K1,1933,10,3,C2,5.5,3,1
Movie_1991434,K1,2003,109,3,C2,5.5,25,1
Movie_1989415,K1,1925,70,6,C2,1.1,8,1
Movie_1993993,K1,1947,279,9,C2,5.9,26,1
Movie_1922246,K1,2003,110,5,C6,6.2,1,1
Movie_1942937,K1,2003,108,3,C14,7.0,7,1
Movie_1992476,K1,2009,116,3,C41,5.7,7,1
Movie_1993986,K1,2010,94,6,C2,4.8,19,1
Movie_1902885,K1,1995,94,3,C26,6.7,16,1
Movie_1999295,K1,1927,80,27,C2,5.1,7,1
Movie_1999780,K1,1967,98,3,C19,5.5,4,1
Movie_1975444,K1,1960,95,18,C41,6.7,8,1
Movie_1959124,K1,1978,90,9,C2,5.5,24,1
Movie_1925373,K1,1930,94,4,C48,6.6,7,1
Movie_1960681,K3,2006,95,4,C5,7.3,13,1
Movie_1975550,K1,1967,115,3,C41,6.4,9,1
Movie_1922359,K3,2001,113,9,C28,5.1,13,1
Movie_1907741,K1,2007,103,9,C14,5.4,10,1
Movie_1918423,K1,1971,86,3,C5,4.7,9,1
Movie_1949953,K1,1992,118,18,C14,6.4,9,1
Movie_1952678,K1,1943,82,3,C2,6.8,30,2
Movie_1993691,K1,2006,113,3,C45,2.7,15,1
Movie_1906441,K4,1999,94,9,C2,4.6,15,1
Movie_1920695,K1,2006,82,16,C3,6.5,4,1
Movie_1902655,K1,2010,117,5,C2,7.5,3,1
Movie_1967563,K1,1985,75,3,C29,3.6,3,1
Movie_1976253,K1,1963,80,6,C41,3.3,19,1
Movie_1917725,K1,1996,107,9,C3,6.4,15,1
Movie_1907425,K1,1997,100,3,C41,5.6,15,1
Movie_1974818,K3,2007,200,21,C41,7.0,18,1
Movie_1992256,K1,1979,12,16,C2,7.0,8,1
Movie_1974281,K1,1955,95,3,C41,6.2,10,1
Movie_1922886,K1,1934,120,13,C6,6.1,11,1
Movie_1935896,K1,1977,98,3,C2,6.8,16,1
Movie_1974551,K1,1987,92,3,C19,4.2,7,1
Movie_1961809,K1,1995,109,3,C2,5.9,37,1
Movie_1997983,K1,1957,108,21,C2,6.2,70,1
Movie_1908530,K1,1950,85,13,C10,7.5,18,1
Movie_1952600,K1,2012,100,9,C2,6.0,14,1
Movie_1990688,K1,1925,22,3,C2,7.0,10,1
Movie_1947648,K1,2002,112,9,C18,5.5,5,1
Movie_1975375,K1,1957,92,4,C41,5.5,15,1
Movie_1930486,K1,2007,5,3,C28,8.4,2,1
Movie_1989471,K3,2005,62,3,C33,4.8,8,1
Movie_1941533,K1,1936,60,27,C2,5.6,21,1
Movie_1958331,K1,2003,100,3,C3,4.2,15,1
Movie_1939521,K1,2007,20,4,C28,7.4,5,1
Movie_1925898,K1,2006,113,21,C2,6.8,35,1
Movie_1951183,K1,1940,18,3,C2,5.3,4,1
Movie_1957926,K3,1998,93,6,C5,7.8,11,1
Movie_1953258,K1,2008,108,4,C50,6.3,4,1
Movie_1991372,K1,1937,90,3,C3,6.4,6,1
Movie_1971365,K1,1989,86,4,C2,4.1,4,1
Movie_1922188,K1,1956,80,9,C2,6.6,18,1
Movie_1909287,K1,2010,130,21,C19,6.7,21,1
Movie_1987882,K1,1950,83,3,C5,6.1,6,1
Movie_1978921,K3,1967,30,5,C10,6.2,45,1
Movie_1988999,K1,1912,18,26,C2,4.3,15,1
Movie_1917369,K3,1992,30,5,C33,5.3,2,1
Movie_1916458,K1,1999,116,9,C19,7.5,25,1
Movie_1946406,K1,1996,95,3,C19,4.0,9,1
Movie_1973203,K1,1988,96,4,C33,6.3,40,1
Movie_1917201,K3,1985,120,3,C2,4.5,18,1
Movie_1956263,K1,1948,60,9,C2,5.1,23,1
Movie_1922576,K1,2005,106,4,C2,4.9,18,1
Movie_1981774,K4,2006,87,18,C2,4.0,3,1
Movie_1939920,K3,2012,84,18,C2,3.0,8,1
Movie_1922393,K1,1983,94,4,C3,5.0,15,1
Movie_1924715,K1,1977,100,4,C19,3.0,8,1
Movie_1932240,K3,1993,136,21,C2,7.0,15,1
Movie_1924394,K1,1987,117,4,C41,6.7,9,2
Movie_1964965,K1,1964,81,4,C37,6.6,15,1
Movie_1999074,K3,2006,90,5,C6,6.6,28,1
Movie_1972209,K1,1981,92,4,C32,6.5,16,1
Movie_1952628,K3,1974,72,9,C2,5.7,11,1
Movie_1966696,K1,1970,88,4,C41,5.8,7,1
Movie_1918310,K1,2012,93,3,C2,5.1,13,1
Movie_1960644,K1,1992,102,3,C2,5.7,14,1
Movie_1931096,K1,1992,97,13,C2,5.3,13,1
Movie_1940711,K1,2006,19,28,C13,6.9,2,1
Movie_1934630,K1,1937,86,4,C45,4.7,7,1
Movie_1969120,K1,1959,80,6,C41,6.2,10,1
Movie_1922742,K1,1963,97,9,C14,6.9,10,1
Movie_1968071,K1,1935,97,3,C2,6.0,69,1
Movie_1980370,K1,1927,70,4,C2,2.3,9,1
Movie_1960380,K1,1934,62,18,C2,5.1,20,1
Movie_1946518,K3,1995,96,3,C2,4.7,28,1
Movie_1916517,K3,1993,85,9,C2,4.4,10,1
Movie_1936558,K1,2012,108,9,C45,4.8,29,1
Movie_1978323,K1,2011,108,3,C41,6.0,13,1
Movie_1980358,K1,1941,58,9,C2,6.6,39,1
Movie_1930972,K1,1949,49,9,C2,3.5,13,1
Movie_1979140,K3,1999,87,4,C2,5.7,11,1
Movie_1990044,K3,1981,100,4,C2,5.8,16,1
Movie_1966784,K1,1957,84,4,C41,5.8,6,1
Movie_1930773,K1,2001,100,3,C45,1.3,22,1
Movie_1992928,K1,1962,95,4,C48,8.0,10,1
Movie_1939602,K1,2010,85,18,C2,5.3,24,1
Movie_1939037,K3,1995,86,6,C2,5.7,13,1
Movie_1950850,K1,1990,91,9,C2,3.3,8,1
Movie_1977565,K3,2008,90,20,C6,4.9,15,1
Movie_1987642,K1,2008,105,5,C110,6.5,6,1
Movie_1988048,K1,1992,97,6,C12,6.5,14,1
Movie_1989638,K1,1992,92,9,C63,2.6,4,1
Movie_1960611,K1,1993,124,4,C2,6.8,19,1
Movie_1988823,K1,1983,90,3,C5,4.2,23,1
Movie_1923604,K1,1970,109,4,C41,6.1,9,1
Movie_1934172,K1,1977,169,4,C14,6.2,28,1
Movie_1990397,K1,1989,107,3,C48,4.5,16,1
Movie_1972208,K1,2006,96,3,C32,3.1,5,1
Movie_1959610,K1,2004,83,4,C26,5.3,6,1
Movie_1906048,K1,2004,82,3,C20,2.0,6,1
Movie_1909810,K1,1940,76,19,C2,5.8,48,1
Movie_1960488,K1,1960,79,18,C2,7.0,6,1
Movie_1905248,K1,1956,80,27,C2,4.3,4,1
Movie_1962602,K1,1982,92,9,C59,6.6,7,1
Movie_1911919,K1,1960,102,3,C41,6.1,15,1
Movie_1907347,K1,1997,108,13,C26,7.6,8,1
Movie_1987025,K1,1990,115,13,C2,6.4,28,1
Movie_1991156,K1,1953,81,18,C2,6.5,20,1
Movie_1975093,K1,2007,89,4,C41,3.9,6,1
Movie_1966059,K1,1972,117,3,C29,3.3,12,1
Movie_1901863,K1,1943,80,3,C6,5.3,7,1
Movie_1908074,K1,2003,105,16,C14,6.9,2,6
Movie_1961288,K1,1998,124,4,C2,5.1,18,1
Movie_1942588,K1,1993,140,9,C19,6.7,24,1
Movie_1952836,K1,2011,90,4,C2,7.0,6,1
Movie_1963541,K1,1999,99,3,C5,6.7,18,1
Movie_1957289,K1,2009,95,3,C2,2.8,8,1
Movie_1933779,K1,1963,100,3,C14,6.6,5,1
Movie_1975122,K1,1964,124,3,C41,6.4,11,1
Movie_1937735,K1,1947,63,3,C2,6.4,22,1
Movie_1903502,K1,2009,84,18,C2,3.0,5,1
Movie_1911488,K4,2007,70,16,C2,4.4,27,1
Movie_1988857,K4,1988,26,5,C28,6.4,6,2
Movie_1991537,K1,2005,105,4,C7,4.9,8,1
Movie_1995921,K3,1998,109,5,C2,7.3,1,1
Movie_1901855,K3,1977,111,3,C10,7.3,6,1
Movie_1996220,K3,2005,89,13,C2,6.0,19,1
Movie_1914298,K1,1934,75,4,C2,6.7,41,1
Movie_1982464,K1,1968,94,4,C5,6.1,20,1
Movie_1951620,K1,1935,67,3,C2,6.8,56,1
Movie_1933158,K1,2004,118,3,C15,2.8,39,1
Movie_1911343,K1,2001,90,3,C65,5.3,5,1
Movie_1999991,K1,1991,189,4,C2,8.0,139,1
Movie_1973635,K1,1952,143,4,C14,8.3,29,1
Movie_1956420,K1,1951,103,4,C21,6.8,24,1
Movie_1942746,K1,1984,90,4,C28,4.4,6,1
Movie_1910032,K1,1936,70,13,C2,4.5,8,1
Movie_1995227,K1,1955,61,3,C2,6.5,17,1
Movie_1915774,K1,1970,87,6,C2,4.0,2,1
Movie_1900035,K1,1934,95,6,C2,6.2,13,1
Movie_1987770,K1,1980,93,25,C10,3.7,1,1
Movie_1917247,K1,1934,70,3,C2,5.6,37,1
Movie_1903594,K1,2009,100,20,C16,6.6,8,1
Movie_1990048,K1,1940,79,3,C8,5.7,8,1
Movie_1943795,K3,1991,96,4,C2,5.1,10,1
Movie_1965803,K1,2006,92,9,C65,7.3,7,1
Movie_1977731,K3,1973,90,4,C10,5.8,6,1
Movie_1933138,K1,2002,85,3,C33,6.5,14,1
Movie_1966788,K1,2009,114,20,C19,5.2,11,1
Movie_1929671,K1,1972,86,3,C10,2.9,15,1
Movie_1985927,K4,2000,82,25,C2,7.0,13,1
Movie_1911982,K1,1968,77,4,C5,6.6,9,1
Movie_1993542,K1,1959,100,4,C19,5.8,9,1
Movie_1914721,K3,2009,90,21,C2,6.3,11,1
Movie_1988900,K1,2009,96,3,C41,5.0,11,1
Movie_1930067,K1,1954,90,4,C21,4.7,31,1
Movie_1961944,K1,2011,109,3,C5,4.4,22,1
Movie_1958122,K4,2006,29,3,C5,6.0,2,1
Movie_1938842,K1,1987,110,3,C2,5.7,14,1
Movie_1901850,K1,1978,75,9,C22,4.4,1,1
Movie_1917041,K4,2007,60,5,C2,1.7,7,1
Movie_1956606,K4,1997,74,9,C2,4.5,13,1
Movie_1912270,K1,2004,100,3,C25,3.2,8,1
Movie_1939524,K1,1955,80,3,C48,2.0,6,1
Movie_1974026,K1,1961,95,3,C41,5.7,12,1
