movie.id,movie.kind_id,movie.production_year,movie.runtime,movie.genre,movie.country,movie.rating,movie.tf.movie_actor,movie.tf.movie_director
Movie_2181885,K1,1981,104,3,C14,6.5,13,1
Movie_2103138,K1,1973,91,4,C20,5.8,3,1
Movie_2139218,K1,2010,165,4,C7,7.5,41,1
Movie_2174229,K1,1954,108,13,C2,8.3,28,1
Movie_2193997,K1,1978,96,18,C3,5.8,11,1
Movie_2159778,K1,1960,120,15,C19,6.2,12,1
Movie_2183800,K1,1988,95,9,C2,3.0,9,1
Movie_2155129,K1,1941,63,4,C2,5.9,36,1
Movie_2143223,K1,2007,101,13,C6,5.9,23,1
Movie_2151238,K1,1955,76,13,C2,5.8,10,1
Movie_2181802,K1,1967,78,4,C43,6.4,9,1
Movie_2141387,K1,1950,107,4,C19,4.5,19,1
Movie_2140646,K1,2005,8,3,C26,6.7,4,1
Movie_2110141,K1,1946,89,4,C21,7.1,16,1
Movie_2110369,K1,1985,98,18,C45,6.7,13,1
Movie_2116964,K1,2011,102,5,C19,7.5,4,1
Movie_2180280,K1,1978,92,4,C4,4.6,13,1
Movie_2167325,K4,1998,7,17,C2,5.3,2,2
Movie_2136231,K1,1944,21,22,C2,5.6,20,1
Movie_2152086,K1,1969,23,28,C37,7.7,2,1
Movie_2181887,K1,1972,107,3,C14,5.9,11,1
Movie_2192536,K4,2009,36,5,C5,6.0,1,1
Movie_2116145,K1,1982,90,9,C68,4.7,5,1
Movie_2115424,K1,1935,79,4,C2,6.4,56,1
Movie_2183371,K3,1985,120,13,C2,6.0,42,1
Movie_2126441,K1,2005,11,3,C2,4.5,3,1
Movie_2111310,K1,2000,100,3,C19,6.1,16,1
Movie_2199619,K3,1989,90,13,C2,5.0,22,1
Movie_2176377,K1,1999,32,3,C2,6.7,1,1
Movie_2141187,K1,1970,98,4,C10,5.3,3,1
Movie_2173342,K1,1951,95,3,C2,6.8,30,1
Movie_2101975,K1,2009,117,21,C3,7.1,17,1
Movie_2186378,K1,2013,129,3,C2,6.9,29,1
Movie_2175752,K4,2007,56,5,C30,6.0,1,1
Movie_2196836,K1,1938,60,3,C2,6.4,34,1
Movie_2181346,K3,1991,84,4,C6,6.1,6,1
Movie_2154866,K1,1977,97,4,C14,7.5,10,1
Movie_2106572,K1,2012,60,24,C2,3.3,6,1
Movie_2142564,K1,1943,88,12,C16,6.7,15,1
Movie_2127904,K1,2003,17,6,C2,6.2,3,1
Movie_2140186,K1,1947,101,21,C2,6.1,66,1
Movie_2103112,K1,2008,106,21,C21,7.4,23,1
Movie_2132702,K1,1950,110,3,C2,6.1,45,1
Movie_2155109,K1,1964,20,5,C2,6.9,2,1
Movie_2105393,K3,1996,92,4,C2,7.0,9,1
Movie_2155432,K1,1982,90,9,C68,3.7,12,1
Movie_2166235,K1,2011,88,6,C11,7.3,18,1
Movie_2102084,K3,2007,53,5,C4,5.6,92,1
Movie_2114516,K1,2002,97,3,C19,5.2,2,1
Movie_2182693,K1,1946,11,21,C2,6.8,6,1
Movie_2114378,K1,2001,98,3,C41,3.8,8,1
Movie_2154198,K3,1996,92,4,C2,6.4,8,1
Movie_2145987,K1,1988,100,4,C11,6.3,7,1
Movie_2192276,K1,1972,96,3,C19,3.4,8,1
Movie_2136049,K1,1935,70,22,C5,5.5,20,2
Movie_2133384,K3,1997,87,4,C2,4.8,6,1
Movie_2189866,K1,1982,110,3,C19,6.6,11,1
Movie_2119566,K1,1990,107,3,C19,7.1,10,1
Movie_2103319,K1,1997,108,4,C41,5.7,8,1
Movie_2136502,K1,1959,74,3,C60,5.8,14,1
Movie_2106392,K1,1949,64,3,C2,6.4,22,1
Movie_2108934,K1,1977,125,4,C43,6.8,5,1
Movie_2159812,K1,1972,94,3,C20,6.2,7,1
Movie_2122227,K1,1970,76,3,C2,3.9,1,1
Movie_2104147,K1,1938,79,3,C33,6.3,18,1
Movie_2149424,K1,1995,106,4,C41,4.9,2,1
Movie_2194090,K1,1987,90,3,C29,5.2,5,1
Movie_2127827,K1,1934,62,6,C2,5.0,35,1
Movie_2128087,K1,1939,19,3,C2,6.3,9,1
Movie_2180593,K1,1985,115,3,C11,5.8,20,2
Movie_2119749,K1,2003,80,4,C42,5.6,1,1
Movie_2152512,K1,1941,91,3,C2,6.6,44,1
Movie_2132384,K1,1897,0,5,C2,5.2,1,1
Movie_2157010,K1,1986,106,9,C2,5.4,21,1
Movie_2163972,K1,1977,108,13,C16,2.1,22,1
Movie_2126255,K1,1978,100,4,C19,6.9,9,1
Movie_2178583,K1,1959,84,3,C5,4.3,26,1
Movie_2141742,K3,2013,89,3,C6,6.8,10,1
Movie_2183531,K3,1988,92,9,C2,4.2,10,1
Movie_2110373,K1,1969,111,4,C2,7.3,17,1
Movie_2163413,K4,1999,74,25,C2,6.0,1,1
Movie_2192091,K3,1980,55,3,C45,7.1,9,1
Movie_2111125,K1,1982,103,4,C32,7.3,14,1
Movie_2111711,K1,2009,93,3,C51,6.4,7,1
Movie_2132488,K1,1995,143,4,C2,7.1,21,1
Movie_2180614,K1,1970,104,3,C4,7.2,5,1
Movie_2134246,K1,2006,108,3,C11,5.7,12,1
Movie_2148890,K1,2010,11,3,C6,2.9,2,1
Movie_2192109,K3,2004,70,16,C2,6.6,22,1
Movie_2188847,K1,1994,111,4,C40,6.7,2,1
Movie_2115488,K1,1969,125,4,C41,6.1,12,1
Movie_2142994,K1,2002,100,3,C6,6.0,6,1
Movie_2110744,K1,1937,60,3,C2,5.8,27,1
Movie_2191405,K1,2008,87,22,C41,3.3,2,1
Movie_2147882,K1,2005,12,17,C9,6.6,1,1
Movie_2156183,K1,1992,96,3,C28,4.9,4,1
Movie_2151952,K1,1984,70,3,C28,6.9,5,1
Movie_2161871,K1,1999,111,3,C4,6.8,13,1
Movie_2154158,K1,2009,86,18,C2,3.0,8,1
Movie_2161643,K1,1901,2,3,C19,7.1,1,1
Movie_2103507,K3,2008,95,4,C19,5.1,10,1
Movie_2140242,K3,2008,75,4,C2,5.6,7,1
Movie_2155262,K1,1961,190,4,C14,8.2,21,1
Movie_2128347,K1,1941,60,3,C2,7.2,19,1
Movie_2117488,K3,2011,89,3,C19,6.0,2,1
Movie_2134048,K1,1999,113,3,C4,6.5,46,1
Movie_2163560,K1,1942,7,16,C2,7.0,11,1
Movie_2160490,K1,1997,88,3,C6,6.3,9,1
Movie_2141248,K1,2005,90,5,C6,6.2,4,1
Movie_2167573,K1,1966,90,13,C41,5.4,3,1
Movie_2118014,K1,2002,97,3,C33,7.6,28,1
Movie_2158489,K1,1991,97,3,C48,7.0,4,1
Movie_2133251,K1,1950,69,3,C2,6.7,48,1
Movie_2150578,K1,1936,6,16,C2,7.2,2,1
Movie_2102306,K1,1985,94,3,C4,4.0,13,1
Movie_2182787,K1,1974,90,4,C2,6.5,23,1
Movie_2178135,K3,2004,90,4,C28,5.3,9,1
Movie_2197484,K1,1966,95,3,C41,5.0,11,1
Movie_2183006,K1,1995,54,5,C47,5.3,1,1
Movie_2172344,K1,1969,111,3,C16,6.4,22,1
Movie_2172216,K3,1965,93,3,C10,5.6,5,1
Movie_2176319,K3,2007,90,4,C43,6.2,5,1
Movie_2109617,K1,1969,111,3,C2,6.6,20,1
Movie_2172643,K1,1957,101,6,C2,5.6,49,1
Movie_2106231,K1,1949,78,27,C2,5.7,24,1
Movie_2150830,K1,2011,98,4,C50,6.8,5,1
Movie_2140678,K3,2005,120,13,C2,6.1,10,1
Movie_2128700,K1,1967,87,13,C10,6.7,3,1
Movie_2112922,K1,1979,100,4,C11,5.5,3,1
Movie_2176604,K1,1950,79,13,C2,7.1,23,1
Movie_2159916,K1,1991,58,4,C5,5.5,1,1
Movie_2146121,K1,1926,70,6,C48,7.0,5,1
Movie_2173123,K1,1952,82,4,C2,7.4,35,2
Movie_2157865,K1,2011,8,18,C2,5.7,1,1
Movie_2165652,K1,2008,100,3,C29,5.6,4,1
Movie_2104125,K1,1998,52,5,C2,6.6,1,1
Movie_2129033,K3,1984,100,9,C2,6.6,23,1
Movie_2141572,K1,1968,85,13,C27,5.2,1,1
Movie_2199553,K3,1981,198,21,C2,7.5,26,1
Movie_2140532,K1,2004,105,4,C2,7.7,19,1
Movie_2149417,K4,1996,85,9,C2,3.8,5,1
Movie_2183312,K3,2003,120,4,C2,6.7,11,1
Movie_2136974,K1,2005,117,9,C39,3.9,13,1
Movie_2100935,K3,1986,120,18,C28,6.0,7,2
Movie_2120839,K1,1950,95,3,C19,6.0,27,1
Movie_2148902,K3,1977,60,5,C2,5.8,5,1
Movie_2176877,K1,1972,104,4,C14,6.1,5,1
Movie_2153158,K3,1977,73,4,C45,6.7,14,1
Movie_2135354,K1,1935,96,4,C2,4.6,12,1
Movie_2136832,K1,1993,95,3,C26,7.4,31,1
Movie_2197766,K1,2006,140,3,C39,6.3,3,1
Movie_2172745,K3,1991,97,18,C2,3.6,17,2
Movie_2152790,K1,1965,90,9,C19,4.2,8,1
Movie_2105355,K1,1967,8,16,C2,6.2,2,1
Movie_2169209,K1,1987,86,9,C20,7.3,4,1
Movie_2109320,K1,1933,20,3,C2,7.3,14,1
Movie_2111223,K1,1997,106,4,C68,6.9,1,1
Movie_2148284,K3,1988,96,4,C2,6.3,12,1
Movie_2181658,K3,1989,187,4,C5,3.4,3,1
Movie_2160464,K1,1974,90,9,C14,5.3,14,1
Movie_2151660,K1,1941,94,3,C2,6.0,64,1
Movie_2196411,K3,2005,71,18,C4,6.2,7,1
Movie_2195564,K1,1982,90,3,C11,4.5,8,1
Movie_2282745,K1,1969,142,4,C14,7.5,8,1
Movie_2275015,K1,1979,84,3,C4,2.5,8,1
Movie_2245874,K3,2010,178,4,C2,4.7,14,1
Movie_2247650,K1,1950,90,27,C2,6.3,53,1
Movie_2211462,K1,1941,7,16,C2,6.2,1,1
Movie_2207264,K1,1983,79,25,C2,4.8,7,1
Movie_2242753,K1,1946,17,3,C2,6.7,9,1
Movie_2292168,K1,1989,90,20,C2,1.7,7,1
Movie_2288589,K1,2012,101,4,C2,6.6,2,1
Movie_2216834,K1,1987,111,21,C5,7.1,37,1
Movie_2241850,K4,2005,3,3,C3,2.4,1,1
Movie_2207112,K1,1999,9,5,C2,6.3,2,1
Movie_2257105,K1,1999,100,3,C29,6.1,18,2
Movie_2211465,K1,1941,7,16,C2,6.6,5,1
Movie_2218697,K1,1983,81,25,C2,5.3,5,1
Movie_2246434,K1,1981,102,6,C2,5.9,5,1
Movie_2237864,K1,2005,107,3,C4,6.6,32,1
Movie_2218082,K4,2000,73,18,C2,2.6,6,1
Movie_2296884,K4,2003,88,20,C41,3.4,2,1
Movie_2242650,K1,1967,88,3,C10,5.9,18,1
Movie_2217944,K3,2004,90,3,C6,5.9,11,1
Movie_2220717,K1,1991,86,4,C3,7.3,7,1
Movie_2250919,K1,1956,95,4,C10,6.1,10,1
Movie_2296997,K1,1974,80,18,C2,4.3,9,1
Movie_2224370,K1,1970,100,3,C2,4.6,22,1
Movie_2241384,K4,2007,81,18,C2,4.5,12,1
Movie_2227450,K3,2000,87,4,C5,7.7,15,1
Movie_2239157,K1,1959,94,3,C26,2.2,9,1
Movie_2221240,K3,1987,100,3,C41,2.8,10,1
Movie_2258269,K1,1995,75,3,C71,7.4,1,1
Movie_2285791,K1,1970,93,9,C14,3.8,1,1
Movie_2295969,K1,2007,7,3,C2,2.1,1,1
Movie_2252144,K1,1979,25,28,C19,7.8,2,1
Movie_2211023,K1,2010,81,13,C6,2.7,5,1
Movie_2297706,K1,1935,57,9,C2,2.8,19,1
Movie_2201333,K1,1974,104,21,C19,6.2,8,1
Movie_2208628,K1,1964,97,5,C2,7.6,6,1
Movie_2219922,K1,1975,86,3,C33,5.5,11,1
Movie_2208712,K1,1991,85,4,C2,6.4,15,1
Movie_2261790,K1,1956,93,6,C2,6.0,20,1
Movie_2288684,K1,2012,4,17,C41,4.2,2,1
Movie_2296774,K1,2009,87,5,C2,5.9,1,1
Movie_2279874,K3,2008,102,9,C5,7.1,12,1
Movie_2286699,K3,1960,60,3,C10,7.4,6,1
Movie_2236849,K1,1950,67,27,C2,6.4,17,1
Movie_2263474,K1,1981,75,3,C2,4.0,16,1
Movie_2287959,K1,1943,62,9,C2,7.3,28,1
Movie_2273359,K1,1987,88,3,C2,3.2,9,1
Movie_2252301,K1,1941,86,3,C37,6.8,19,1
Movie_2252791,K1,2001,52,5,C2,6.3,1,1
Movie_2279718,K1,2008,88,18,C2,2.6,4,1
Movie_2221898,K1,1964,94,4,C5,6.0,6,1
Movie_2215275,K1,1993,84,6,C2,3.2,8,2
Movie_2201826,K1,1975,115,4,C3,7.6,16,1
Movie_2260147,K1,1943,104,6,C5,6.7,23,1
Movie_2218064,K1,1936,69,13,C5,7.5,8,1
Movie_2226979,K1,1947,95,3,C6,4.5,10,1
Movie_2258691,K3,1971,81,4,C10,7.1,4,1
Movie_2249917,K1,2006,60,5,C28,2.7,6,1
Movie_2263577,K3,2010,90,13,C6,6.0,14,1
Movie_2213902,K1,1995,111,4,C2,6.3,15,1
Movie_2212562,K1,1987,78,12,C48,7.0,5,1
Movie_2292698,K1,1965,105,4,C5,7.1,24,1
Movie_2295746,K1,1925,80,4,C2,6.5,16,1
Movie_2222256,K4,1996,95,13,C2,2.9,14,1
Movie_2270525,K3,2007,95,13,C28,4.8,5,1
Movie_2206048,K1,1999,124,3,C2,5.2,53,1
Movie_2209273,K3,1990,100,20,C3,7.1,7,1
Movie_2229826,K1,2007,98,13,C71,4.0,6,1
Movie_2261853,K1,1970,85,6,C27,6.0,8,1
Movie_2279269,K1,1915,27,3,C2,6.2,11,1
Movie_2237808,K1,2002,101,9,C5,6.1,13,1
Movie_2295854,K1,1978,78,4,C48,6.3,4,1
Movie_2242567,K1,2006,15,28,C103,6.8,1,1
Movie_2230767,K1,1992,91,13,C2,5.8,16,1
Movie_2253750,K1,1977,58,5,C2,7.0,2,2
Movie_2267095,K1,1954,100,3,C10,4.6,11,1
Movie_2285595,K1,1987,120,19,C14,5.6,16,1
Movie_2229709,K1,1952,95,3,C33,5.9,24,1
Movie_2202229,K1,1980,104,9,C41,5.8,12,1
Movie_2250237,K4,2009,112,25,C2,7.4,2,1
Movie_2262579,K1,1999,15,22,C5,6.8,1,1
Movie_2221747,K1,1940,87,3,C37,6.9,25,1
Movie_2213170,K1,1973,82,3,C45,7.1,26,1
Movie_2299729,K1,1995,102,4,C5,6.2,10,1
Movie_2277857,K1,1997,95,9,C2,5.0,4,1
Movie_2217059,K1,1950,84,3,C41,6.6,17,1
Movie_2215262,K1,1940,7,16,C2,7.0,9,1
Movie_2202710,K1,2007,85,3,C28,4.7,3,1
Movie_2265017,K1,1952,115,9,C2,7.6,46,1
Movie_2211466,K1,1937,8,16,C2,6.9,3,1
Movie_2278076,K1,1946,78,4,C2,5.9,15,1
Movie_2217239,K3,2003,195,13,C5,7.7,23,1
Movie_2264898,K3,1988,91,4,C2,5.5,16,1
Movie_2216066,K1,1924,4,5,C2,4.4,1,1
Movie_2273457,K3,1993,90,4,C19,6.5,11,1
Movie_2256353,K1,1954,113,3,C2,7.7,32,1
Movie_2240571,K1,1985,89,3,C5,6.9,12,1
Movie_2230054,K1,2001,67,5,C2,6.7,17,1
Movie_2277185,K1,1978,90,25,C2,6.6,6,1
Movie_2207390,K1,1973,116,3,C19,5.7,4,1
Movie_2275847,K4,1999,85,25,C2,5.3,7,1
Movie_2209371,K3,1983,100,4,C2,5.3,13,1
Movie_2236257,K1,2009,102,13,C5,7.1,23,1
Movie_2227185,K1,1930,85,3,C2,6.4,11,1
Movie_2254260,K1,2009,77,3,C5,6.9,1,1
Movie_2246881,K1,1970,84,6,C41,3.8,1,1
Movie_2275263,K1,1950,94,4,C5,7.1,43,2
Movie_2244808,K1,1966,115,3,C11,2.9,8,1
Movie_2259877,K4,2005,10,9,C25,6.8,6,2
Movie_2240096,K1,2008,90,3,C2,3.3,4,1
Movie_2264951,K3,1984,45,3,C2,1.1,2,1
Movie_2295173,K1,1977,92,24,C16,7.7,1,1
Movie_2246885,K1,2012,100,9,C6,2.2,15,1
Movie_2223124,K1,1950,7,16,C2,6.5,1,1
Movie_2246900,K4,1996,71,25,C41,5.5,2,1
Movie_2274249,K3,1992,197,5,C19,6.2,2,1
Movie_2212428,K1,1980,94,3,C31,6.8,15,1
Movie_2243734,K1,2004,105,5,C2,7.7,8,1
Movie_2250466,K1,1940,65,3,C14,7.5,1,1
Movie_2238194,K1,2006,86,3,C2,5.2,31,1
Movie_2230514,K1,2010,90,20,C2,5.1,13,1
Movie_2213220,K1,1960,91,3,C29,7.2,11,1
Movie_2292919,K3,1970,66,4,C37,7.1,6,1
Movie_2229406,K1,1946,8,16,C2,8.0,2,1
Movie_2248266,K1,2010,90,3,C50,4.7,13,1
Movie_2270427,K1,1997,105,4,C19,7.0,12,1
Movie_2251276,K3,2000,91,4,C6,5.5,6,1
Movie_2246274,K1,2000,93,6,C2,6.4,42,1
Movie_2272897,K1,1977,108,3,C2,5.8,31,1
Movie_2244514,K1,1954,93,6,C2,5.1,22,1
Movie_2266903,K1,1958,90,3,C10,3.8,14,1
Movie_2239478,K1,1979,74,3,C5,5.6,2,1
Movie_2259802,K1,2000,103,3,C50,7.4,16,1
Movie_2218252,K1,2004,90,4,C41,7.0,1,1
Movie_2272944,K1,1996,30,4,C65,4.1,4,1
Movie_2241260,K4,2005,11,3,C3,4.6,4,1
Movie_2264228,K3,2005,87,4,C2,5.7,13,1
Movie_2291946,K1,2001,42,5,C2,4.6,3,1
Movie_2203449,K1,2011,104,13,C2,3.8,3,1
Movie_2236265,K1,1938,56,27,C2,6.0,26,1
Movie_2214054,K1,1978,102,4,C28,5.0,12,1
Movie_2236491,K1,1933,107,4,C5,7.2,22,1
Movie_2296041,K1,2005,98,18,C4,2.7,2,1
Movie_2227956,K1,2001,95,4,C25,6.9,9,1
Movie_2234664,K3,1975,27,16,C2,7.6,2,1
Movie_2294235,K1,1983,86,4,C45,5.2,20,1
Movie_2288040,K1,1989,85,9,C18,3.8,7,1
Movie_2212851,K1,1997,97,4,C19,5.8,8,1
Movie_2213315,K3,2008,45,3,C49,5.1,1,1
Movie_2297048,K3,1960,80,4,C10,5.5,6,1
Movie_2219355,K1,2009,98,3,C2,7.2,3,1
Movie_2212359,K1,1974,100,3,C11,5.3,1,2
Movie_2278851,K1,1937,109,3,C2,7.5,45,1
Movie_2223772,K3,1999,94,24,C2,6.6,23,1
Movie_2283466,K1,1993,8,16,C43,7.3,1,1
Movie_2274832,K1,1981,104,3,C31,6.9,30,1
Movie_2216089,K1,1901,1,5,C2,5.3,3,1
Movie_2281363,K1,1980,100,9,C59,7.0,6,1
Movie_2251381,K1,2004,95,18,C4,3.2,8,1
Movie_2230040,K1,1987,98,9,C8,5.2,1,1
Movie_2279080,K1,1979,184,24,C68,6.7,6,1
Movie_2273443,K1,2000,87,9,C3,5.2,3,1
Movie_2208470,K1,1994,100,9,C59,6.9,7,1
Movie_2265770,K1,1992,77,20,C6,4.4,14,1
Movie_2286524,K1,1950,83,13,C2,7.1,55,1
Movie_2278479,K1,1972,104,9,C2,5.9,13,1
Movie_2272039,K1,2003,84,13,C27,3.7,2,1
Movie_2263735,K1,2001,123,3,C19,7.0,5,1
Movie_2212738,K1,1954,6,16,C2,6.8,1,2
Movie_2262131,K1,1993,102,4,C71,6.7,4,1
Movie_2207413,K3,1970,50,5,C2,5.7,3,1
Movie_2217595,K1,1961,7,16,C2,6.9,4,1
Movie_2290581,K1,1956,103,4,C21,5.9,23,1
Movie_2217694,K1,1935,79,3,C2,7.0,64,1
Movie_2274274,K1,1960,111,13,C2,7.3,28,1
Movie_2261865,K1,1997,101,4,C27,6.1,1,1
Movie_2279794,K1,1981,122,9,C2,6.1,26,1
Movie_2209033,K4,2004,81,9,C14,5.5,20,1
Movie_2235989,K1,1993,95,4,C28,5.0,15,1
Movie_2209231,K1,1998,123,3,C11,6.4,20,1
Movie_2288305,K1,1943,78,22,C2,5.9,20,1
Movie_2261732,K3,2002,100,3,C2,5.3,13,1
Movie_2227549,K1,1971,90,27,C41,3.7,5,1
Movie_2269390,K1,2012,86,21,C21,8.1,2,1
Movie_2218824,K1,1985,82,3,C2,4.9,14,1
Movie_2240709,K1,2007,112,4,C2,6.7,21,1
Movie_2278472,K1,1971,100,9,C2,6.5,27,1
Movie_2223648,K1,1934,9,3,C2,6.3,4,1
Movie_2213661,K1,1999,94,3,C4,6.7,12,1
Movie_2201039,K1,1942,18,6,C2,5.0,5,1
Movie_2208477,K1,1936,119,4,C33,5.9,14,2
Movie_2241718,K1,1943,78,3,C2,6.5,50,1
Movie_2206046,K1,1962,82,4,C5,4.8,35,1
Movie_2259761,K1,1981,103,4,C31,6.9,9,1
Movie_2241427,K1,1998,111,4,C2,6.7,12,1
Movie_2288923,K1,1952,101,3,C11,7.4,2,1
Movie_2228226,K1,2000,124,21,C2,7.2,23,1
Movie_2266775,K1,2003,105,13,C6,6.5,9,1
Movie_2210525,K1,2007,104,4,C28,6.3,15,1
Movie_2268640,K1,2008,103,26,C41,5.9,10,1
Movie_2201727,K1,2000,95,3,C2,4.3,32,1
Movie_2250773,K1,1954,104,6,C2,5.8,29,1
Movie_2257670,K3,1999,60,6,C2,2.6,1,1
Movie_2276725,K1,1998,91,25,C6,5.5,4,1
Movie_2205234,K1,2011,100,9,C8,5.4,7,2
Movie_2294071,K1,1985,78,25,C2,5.4,4,1
Movie_2222566,K1,2007,120,4,C5,4.2,8,1
Movie_2211469,K1,1937,9,16,C2,7.5,4,1
Movie_2248690,K3,1989,90,13,C21,5.5,16,1
Movie_2269668,K1,1996,52,4,C63,7.0,1,1
Movie_2296531,K1,1980,53,4,C31,5.6,1,1
Movie_2280695,K3,1990,100,3,C2,5.2,12,1
Movie_2205420,K1,1944,7,16,C2,7.9,7,1
Movie_2262329,K3,1991,98,4,C2,7.0,9,1
Movie_2264946,K1,1971,113,3,C2,5.8,26,1
Movie_2213012,K1,2010,86,5,C6,6.5,2,1
Movie_2223588,K1,2011,40,3,C2,5.9,3,1
Movie_2232992,K1,2011,60,5,C70,3.1,1,1
Movie_2217307,K1,2002,118,3,C4,4.6,18,1
Movie_2295421,K1,1995,112,3,C6,7.4,16,2
Movie_2291737,K1,1993,95,18,C2,2.8,14,1
Movie_2297339,K1,1947,11,3,C2,6.6,8,1
Movie_2286148,K1,1962,95,3,C27,4.7,1,1
Movie_2273505,K1,1973,109,4,C33,5.6,11,1
Movie_2248887,K1,1946,71,4,C2,6.0,15,1
Movie_2227875,K1,2009,110,3,C41,4.3,5,1
Movie_2279869,K3,1994,90,9,C5,7.8,18,1
Movie_2248143,K1,1986,9,28,C33,5.8,7,1
Movie_2297898,K1,1975,99,25,C2,5.1,2,2
Movie_2222538,K1,1992,110,3,C41,6.4,8,1
Movie_2286516,K3,1981,98,13,C2,6.3,18,1
Movie_2283096,K3,1980,60,17,C2,6.9,3,1
Movie_2244540,K3,1992,86,9,C2,3.4,28,1
Movie_2209671,K1,1980,104,9,C2,6.0,8,1
Movie_2249570,K3,1976,168,4,C5,6.8,15,1
Movie_2256101,K1,2007,142,4,C7,5.3,5,1
Movie_2296970,K1,1946,71,13,C2,6.4,18,1
Movie_2246907,K3,1996,97,6,C2,5.4,9,1
Movie_2268017,K1,1943,10,5,C2,5.3,22,1
Movie_2267271,K3,2010,79,6,C2,4.9,13,1
Movie_2238406,K1,2011,88,9,C2,4.2,8,1
Movie_2232423,K1,1968,95,9,C65,6.4,7,1
Movie_2240211,K1,1972,158,4,C7,7.0,10,1
Movie_2289843,K1,1953,120,4,C11,6.0,4,2
Movie_2247894,K1,1956,7,16,C2,7.8,6,1
Movie_2284534,K1,2013,92,3,C2,4.3,9,1
Movie_2298709,K1,1959,100,3,C16,5.8,14,1
Movie_2222064,K1,1973,85,9,C5,5.4,20,1
Movie_2258411,K1,1907,20,3,C33,5.3,4,1
Movie_2208736,K4,1997,93,4,C2,4.6,12,1
Movie_2230713,K1,1928,20,3,C2,7.5,9,2
Movie_2255265,K1,1970,100,3,C21,4.8,12,1
Movie_2215591,K1,1941,91,3,C19,7.0,37,1
Movie_2266134,K1,1954,90,4,C10,4.8,16,1
Movie_2264250,K1,1998,169,9,C2,8.6,41,1
Movie_2242158,K4,2000,16,5,C2,4.8,5,1
Movie_2227934,K1,2003,92,3,C19,5.6,9,1
Movie_2284482,K3,2001,98,13,C2,6.4,18,1
Movie_2220586,K1,1965,98,3,C5,5.1,24,1
Movie_2227967,K3,2001,98,3,C4,6.3,6,1
Movie_2280274,K1,1977,127,9,C59,6.2,20,1
Movie_2292148,K1,2010,78,5,C2,5.2,11,1
Movie_2298896,K1,1959,82,3,C41,5.7,3,2
Movie_2253296,K1,1987,86,3,C15,5.6,10,1
Movie_2213703,K1,1996,130,5,C6,7.2,9,1
Movie_2258692,K1,1973,18,18,C5,5.2,1,1
Movie_2274271,K1,1938,57,9,C2,4.0,41,1
Movie_2296686,K1,1968,95,9,C2,6.4,6,1
Movie_2268000,K1,1939,10,5,C2,3.6,17,1
Movie_2241576,K3,1994,100,4,C2,5.4,7,1
Movie_2257408,K1,1983,111,6,C5,4.2,16,1
Movie_2236683,K3,2004,120,13,C2,6.4,16,1
Movie_2291077,K1,1998,98,9,C2,5.6,19,1
Movie_2291111,K1,1919,70,27,C2,6.3,11,1
Movie_2258834,K1,2010,100,9,C2,6.4,49,1
Movie_2215276,K4,1994,82,6,C2,3.1,8,1
Movie_2229758,K4,1998,34,17,C5,7.0,5,1
Movie_2238185,K1,1994,90,4,C28,5.2,5,1
Movie_2294225,K1,1969,90,3,C19,5.4,11,1
Movie_2200093,K1,1936,80,3,C2,6.4,12,1
Movie_2297141,K3,1990,90,4,C2,5.4,13,1
Movie_2246562,K1,1957,83,9,C5,5.4,16,1
Movie_2240920,K1,1980,117,4,C19,5.2,7,1
Movie_2293340,K1,1998,97,3,C2,7.2,25,1
Movie_2296857,K1,1940,6,16,C2,5.8,3,1
Movie_2237619,K3,2003,60,3,C4,5.4,1,2
Movie_2251219,K3,1994,90,4,C2,6.0,32,1
Movie_2233385,K1,1986,106,9,C2,5.2,29,1
Movie_2297205,K1,1948,79,3,C2,6.4,26,1
Movie_2295569,K1,2006,108,9,C5,6.6,41,1
Movie_2253382,K1,1995,83,9,C2,2.7,9,1
Movie_2290545,K1,1957,109,4,C26,6.2,24,1
Movie_2272919,K1,1972,82,27,C41,2.9,2,1
Movie_2227301,K1,1988,30,3,C5,6.1,2,1
Movie_2221155,K1,1984,96,3,C2,5.0,36,1
Movie_2254220,K3,1993,88,4,C44,7.6,12,1
Movie_2267669,K1,2005,117,4,C14,7.0,9,1
Movie_2248807,K4,2007,120,7,C2,4.4,1,1
Movie_2296892,K1,1977,109,13,C11,7.2,5,1
Movie_2293522,K1,1941,74,13,C2,6.7,28,1
Movie_2217467,K3,2001,87,6,C2,6.0,17,1
Movie_2265148,K1,1932,57,4,C2,5.8,27,1
Movie_2284625,K1,1933,87,3,C2,5.6,9,1
Movie_2286210,K1,1955,94,3,C41,6.8,8,1
Movie_2288037,K1,2007,107,4,C28,5.8,20,1
Movie_2214335,K1,1971,90,3,C11,2.8,11,1
Movie_2240166,K1,1963,80,20,C60,6.0,14,1
Movie_2218203,K1,1938,102,4,C19,6.4,16,1
Movie_2288700,K1,1999,106,3,C5,4.3,11,1
Movie_2275892,K1,2007,100,3,C2,6.0,35,1
Movie_2261197,K4,2002,6,3,C70,3.3,1,1
Movie_2212705,K1,1983,98,4,C48,6.1,1,1
Movie_2243457,K1,1975,91,6,C3,6.2,7,1
Movie_2297624,K1,1995,72,5,C58,4.7,1,1
Movie_2229595,K1,1989,99,13,C19,5.4,23,1
Movie_2225844,K1,1978,90,6,C48,7.7,3,1
